,index,Scotland,East Anglian Region,London Region,South Region,North Western Region,West Midlands Region,South West Region,East Midlands Region,South East Region,Wales,Yorkshire Region,North Region,Ireland,id_student,code_module,module_domain,module_presentation_length,term,year,num_of_prev_attempts,final_result,date_registration,disability,gender,age_band,highest_education,imd_band,studied_credits,b4_sum_clicks,half_sum_clicks,std_half_score
674,730,0,0,0,1,0,0,0,0,0,0,0,0,0,108207,5,1,241,1,1,0,1,-268.0,0,0,0,0,5.0,120,17.0,1598.0,78.0
675,731,0,1,0,0,0,0,0,0,0,0,0,0,0,108275,3,1,261,0,0,1,0,-36.0,1,1,1,2,7.0,120,0.0,0.0,0.0
676,732,0,0,0,1,0,0,0,0,0,0,0,0,0,264732,1,0,262,0,1,2,0,-39.0,0,1,0,1,1.0,120,0.0,0.0,0.0
677,733,1,0,0,0,0,0,0,0,0,0,0,0,0,108281,4,1,269,0,1,0,1,-57.0,0,0,1,3,1.0,30,13.0,2201.0,89.2222222222222
678,734,0,0,0,0,0,1,0,0,0,0,0,0,0,108330,5,1,240,1,0,1,1,-83.0,0,0,1,2,3.0,60,249.0,1608.0,65.0
679,735,0,0,0,1,0,0,0,0,0,0,0,0,0,108377,1,0,240,1,0,0,1,-53.0,1,1,1,1,3.0,120,251.0,1729.0,81.2790697674419
680,736,0,0,0,0,0,0,1,0,0,0,0,0,0,108497,4,1,269,0,1,0,1,-50.0,0,0,0,1,0.0,60,233.0,1405.0,83.0
681,737,0,0,0,0,0,0,1,0,0,0,0,0,0,108565,3,1,240,1,0,0,0,-48.0,0,0,0,2,2.0,60,15.0,188.0,2.21052631578947
682,738,0,0,0,0,0,0,0,0,0,0,0,0,1,108589,1,0,240,1,0,0,1,-108.0,0,1,0,2,7.0,60,17.0,307.0,82.2093023255814
683,739,0,0,1,0,0,0,0,0,0,0,0,0,0,108760,1,0,268,0,0,3,0,-102.0,0,1,1,1,3.0,60,8.0,723.0,50.1290322580645
684,740,0,0,1,0,0,0,0,0,0,0,0,0,0,108789,3,1,261,0,0,0,0,-165.0,1,0,0,2,1.0,70,2.0,100.0,4.5
685,741,1,0,0,0,0,0,0,0,0,0,0,0,0,108799,1,0,234,1,1,0,1,-138.0,0,1,1,4,9.0,75,6.0,269.0,116.720930232558
686,742,0,0,0,1,0,0,0,0,0,0,0,0,0,108822,5,1,241,1,1,0,1,-44.0,0,0,1,1,8.0,60,37.0,4338.0,90.0
687,743,0,0,0,0,0,1,0,0,0,0,0,0,0,108834,2,1,241,1,1,0,0,-45.0,0,0,0,2,1.0,90,5.0,181.0,18.7
688,744,0,0,0,0,0,0,1,0,0,0,0,0,0,108859,1,0,262,0,1,0,1,-131.0,1,0,0,2,7.0,60,297.0,956.0,67.0
689,745,0,0,1,0,0,0,0,0,0,0,0,0,0,108872,0,0,269,0,1,0,1,-80.0,0,0,2,3,8.0,60,96.0,817.0,63.2
690,746,1,0,0,0,0,0,0,0,0,0,0,0,0,108947,2,1,241,1,1,0,0,-102.0,0,0,0,1,0.0,120,0.0,0.0,0.0
691,747,0,0,0,0,1,0,0,0,0,0,0,0,0,108949,5,1,241,1,1,1,0,-57.0,0,0,0,1,1.0,120,74.0,378.0,41.0
692,748,0,0,0,0,1,0,0,0,0,0,0,0,0,108949,5,1,269,0,1,2,0,-60.0,0,0,0,1,1.0,60,0.0,79.0,40.0
693,749,0,0,0,1,0,0,0,0,0,0,0,0,0,109155,0,0,269,0,1,0,1,-80.0,0,1,0,3,9.0,60,191.0,1755.0,69.8
694,751,0,0,0,0,0,0,0,0,1,0,0,0,0,109441,1,0,262,0,1,0,1,-89.0,0,1,0,2,2.0,120,46.0,336.0,87.3333333333333
695,752,0,0,0,0,1,0,0,0,0,0,0,0,0,109577,2,1,269,0,1,0,0,-50.0,0,0,0,2,7.0,120,472.0,747.0,56.425
696,753,0,0,0,0,1,0,0,0,0,0,0,0,0,109577,5,1,269,0,1,0,1,-50.0,0,0,0,2,7.0,120,15.0,523.0,74.5
697,755,1,0,0,0,0,0,0,0,0,0,0,0,0,109782,1,0,268,0,0,0,0,-26.0,0,1,0,2,5.0,60,9.0,143.0,45.5161290322581
698,756,0,0,1,0,0,0,0,0,0,0,0,0,0,109907,5,1,269,0,1,0,0,-41.0,0,1,1,1,5.0,120,0.0,0.0,0.0
699,757,0,0,0,0,0,0,0,0,0,1,0,0,0,109938,1,0,240,1,0,0,1,-44.0,0,1,0,3,6.0,120,0.0,283.0,83.7906976744186
700,759,0,0,0,0,0,0,0,1,0,0,0,0,0,110116,5,1,240,1,0,1,1,-93.0,0,0,0,3,4.0,150,88.0,1657.0,86.5
701,760,0,1,0,0,0,0,0,0,0,0,0,0,0,110175,0,0,268,0,0,0,1,-110.0,0,0,1,3,8.0,60,38.0,537.0,64.8
702,761,0,0,1,0,0,0,0,0,0,0,0,0,0,110200,3,1,240,1,0,0,0,-93.0,0,1,0,1,7.0,90,5.0,149.0,28.4561403508772
703,762,1,0,0,0,0,0,0,0,0,0,0,0,0,110461,4,1,268,0,0,0,0,-122.0,0,0,0,3,1.0,80,0.0,0.0,0.0
704,763,0,0,0,0,0,0,0,0,0,0,0,0,1,110524,3,1,262,0,1,0,1,-22.0,0,0,1,1,5.0,60,66.0,411.0,85.0
705,764,1,0,0,0,0,0,0,0,0,0,0,0,0,110529,5,1,241,1,1,0,0,-44.0,0,0,1,1,5.0,60,368.0,2671.0,28.5
706,765,0,1,0,0,0,0,0,0,0,0,0,0,0,110640,3,1,262,0,1,0,1,-162.0,0,1,1,3,7.0,120,46.0,1218.0,92.0
707,766,0,0,0,0,0,0,0,1,0,0,0,0,0,110789,4,1,269,0,1,0,1,-78.0,0,1,0,1,8.0,60,288.0,519.0,45.7222222222222
708,767,0,1,0,0,0,0,0,0,0,0,0,0,0,110820,5,1,269,0,1,0,0,-108.0,1,0,0,2,4.0,60,49.0,1065.0,38.0
709,768,0,1,0,0,0,0,0,0,0,0,0,0,0,110881,1,0,240,1,0,0,1,-43.0,0,1,0,2,4.0,60,0.0,546.0,64.8604651162791
710,769,0,1,0,0,0,0,0,0,0,0,0,0,0,110881,5,1,268,0,0,0,1,-16.0,0,1,0,2,4.0,60,5.0,2183.0,70.0
711,770,1,0,0,0,0,0,0,0,0,0,0,0,0,110911,1,0,262,0,1,0,1,-39.0,0,1,0,1,8.0,60,0.0,260.0,71.6666666666667
712,771,0,0,0,0,0,0,0,0,0,0,0,1,0,111113,3,1,240,1,0,0,0,-92.0,0,0,0,1,3.0,60,136.0,224.0,11.5087719298246
713,772,0,0,0,0,0,1,0,0,0,0,0,0,0,111360,3,1,240,1,0,2,0,-45.0,0,0,0,3,3.0,120,16.0,370.0,13.3771929824561
714,773,0,0,0,0,0,1,0,0,0,0,0,0,0,111360,3,1,261,0,0,3,0,-45.0,0,0,0,3,3.0,60,0.0,129.0,25.0833333333333
715,774,0,0,1,0,0,0,0,0,0,0,0,0,0,111383,4,1,268,0,0,0,0,-183.0,0,0,1,1,5.0,60,0.0,0.0,0.0
716,775,0,0,0,1,0,0,0,0,0,0,0,0,0,111415,3,1,262,0,1,1,0,-44.0,0,0,1,2,5.0,60,0.0,0.0,0.0
717,776,0,0,0,0,0,0,0,0,0,1,0,0,0,111512,0,0,269,0,1,0,0,-16.0,0,0,0,2,4.0,60,0.0,0.0,0.0
718,777,0,0,0,0,0,0,1,0,0,0,0,0,0,111548,3,1,261,0,0,1,0,-152.0,0,1,0,2,7.0,120,38.0,501.0,21.75
719,778,0,0,0,0,0,0,1,0,0,0,0,0,0,111678,5,1,268,0,0,0,0,-62.0,0,0,1,1,2.0,60,0.0,0.0,0.0
720,779,0,1,0,0,0,0,0,0,0,0,0,0,0,111717,0,0,268,0,0,0,1,-43.0,0,1,1,3,9.0,60,252.0,1371.0,48.0
721,781,0,1,0,0,0,0,0,0,0,0,0,0,0,111926,3,1,261,0,0,1,0,-44.0,0,0,0,1,3.0,60,5.0,822.0,53.5833333333333
722,782,0,1,0,0,0,0,0,0,0,0,0,0,0,111926,3,1,262,0,1,2,1,-92.0,0,0,0,1,3.0,60,38.0,505.0,67.0
723,783,0,0,0,0,0,0,1,0,0,0,0,0,0,111942,1,0,268,0,0,0,1,-128.0,0,1,1,2,7.0,120,0.0,888.0,77.5322580645161
724,784,0,0,0,1,0,0,0,0,0,0,0,0,0,111959,3,1,241,1,1,0,0,-50.0,0,0,0,1,6.0,60,40.0,391.0,50.2916666666667
725,785,1,0,0,0,0,0,0,0,0,0,0,0,0,112010,5,1,240,1,0,2,0,-96.0,1,0,0,3,2.0,270,0.0,0.0,0.0
726,786,1,0,0,0,0,0,0,0,0,0,0,0,0,112010,5,1,268,0,0,3,0,-32.0,1,0,0,3,2.0,180,0.0,0.0,0.0
727,787,0,0,0,1,0,0,0,0,0,0,0,0,0,112245,3,1,240,1,0,0,1,-73.0,0,0,1,3,9.0,60,353.0,1205.0,87.7280701754386
728,789,0,0,0,0,0,0,0,0,1,0,0,0,0,112454,2,1,269,0,1,0,1,-123.0,0,0,0,3,9.0,30,52.0,575.0,88.65
729,790,0,0,0,0,0,0,0,0,0,0,1,0,0,113295,0,0,268,0,0,0,1,-26.0,0,0,1,1,6.0,60,3.0,2287.0,77.8
730,791,0,1,0,0,0,0,0,0,0,0,0,0,0,113487,5,1,268,0,0,0,0,-150.0,0,0,1,1,4.0,120,0.0,0.0,0.0
731,792,0,0,0,0,0,0,0,0,0,1,0,0,0,113565,5,1,268,0,0,0,1,-31.0,0,0,0,2,8.0,180,8.0,827.0,60.3333333333333
732,793,0,0,0,0,0,0,1,0,0,0,0,0,0,113698,4,1,268,0,0,0,0,-52.0,0,0,0,1,6.0,30,33.0,238.0,38.2777777777778
733,794,0,0,0,0,0,0,0,0,0,0,0,0,1,113702,5,1,269,0,1,0,0,-10.0,0,0,0,2,6.0,60,121.0,1815.0,46.0
734,795,0,1,0,0,0,0,0,0,0,0,0,0,0,113824,4,1,268,0,0,0,0,-108.0,1,0,0,1,9.0,120,18.0,535.0,43.6111111111111
735,797,0,0,0,0,0,0,1,0,0,0,0,0,0,114367,2,1,269,0,1,0,1,-51.0,0,1,1,2,7.0,60,41.0,1452.0,91.65
736,798,0,0,0,0,0,0,0,0,1,0,0,0,0,114402,1,0,262,0,1,0,1,-9.0,1,1,0,1,5.0,90,105.0,799.0,82.6666666666667
737,799,0,0,1,0,0,0,0,0,0,0,0,0,0,114500,5,1,268,0,0,0,0,-5.0,1,0,1,1,5.0,120,3.0,1959.0,23.3333333333333
738,801,0,0,0,0,0,0,0,0,0,0,1,0,0,114999,0,0,268,0,0,0,1,-68.0,0,0,1,3,6.0,60,142.0,722.0,77.2
739,802,0,0,0,1,0,0,0,0,0,0,0,0,0,115373,5,1,240,1,0,0,1,-86.0,0,0,0,1,9.0,60,282.0,1296.0,81.0
740,803,0,1,0,0,0,0,0,0,0,0,0,0,0,115452,1,0,234,1,1,1,0,-113.0,0,1,0,1,3.0,120,40.0,417.0,82.8837209302326
741,804,0,0,1,0,0,0,0,0,0,0,0,0,0,115875,5,1,241,1,1,1,0,-138.0,0,1,0,2,2.0,90,0.0,0.0,0.0
742,805,0,0,1,0,0,0,0,0,0,0,0,0,0,116174,2,1,241,1,1,0,0,-24.0,0,0,1,2,4.0,90,0.0,0.0,0.0
743,806,0,0,1,0,0,0,0,0,0,0,0,0,0,116174,5,1,241,1,1,0,0,-24.0,0,0,1,2,4.0,90,0.0,0.0,0.0
744,807,0,0,0,1,0,0,0,0,0,0,0,0,0,116290,5,1,268,0,0,1,0,-128.0,0,0,0,2,5.0,120,7.0,132.0,14.0
745,809,1,0,0,0,0,0,0,0,0,0,0,0,0,116499,5,1,268,0,0,0,0,-53.0,0,0,1,1,5.0,60,0.0,0.0,0.0
746,810,0,0,1,0,0,0,0,0,0,0,0,0,0,116518,2,1,241,1,1,0,1,-122.0,0,0,0,3,3.0,80,26.0,301.0,82.325
747,811,0,0,0,0,0,1,0,0,0,0,0,0,0,116529,5,1,268,0,0,0,0,-103.0,0,0,0,1,3.0,120,84.0,1235.0,56.6666666666667
748,812,0,0,0,0,0,1,0,0,0,0,0,0,0,116529,5,1,269,0,1,1,0,-46.0,0,0,0,1,3.0,120,0.0,0.0,0.0
749,813,0,0,0,0,0,0,0,0,0,1,0,0,0,116541,0,0,268,0,0,0,1,-68.0,0,0,0,3,0.0,60,0.0,1081.0,65.6
750,814,1,0,0,0,0,0,0,0,0,0,0,0,0,116603,1,0,240,1,0,0,1,-28.0,0,1,1,3,2.0,60,84.0,516.0,79.1860465116279
751,815,0,0,0,0,0,0,0,1,0,0,0,0,0,116606,1,0,262,0,1,0,1,-89.0,0,0,1,2,5.0,60,57.0,172.0,57.0
752,816,0,0,0,0,0,0,0,0,0,0,0,1,0,116621,5,1,241,1,1,0,1,-78.0,0,0,0,2,4.0,60,128.0,3071.0,84.5
753,817,0,0,0,0,0,1,0,0,0,0,0,0,0,116631,5,1,268,0,0,1,0,-103.0,0,0,0,1,3.0,150,30.0,521.0,11.3333333333333
754,818,0,1,0,0,0,0,0,0,0,0,0,0,0,116692,0,0,268,0,0,0,1,-32.0,0,0,1,2,7.0,60,325.0,559.0,74.0
755,819,0,0,0,0,0,0,0,0,0,0,1,0,0,116763,3,1,241,1,1,1,0,-62.0,0,1,0,1,2.0,120,14.0,101.0,13.1666666666667
756,820,1,0,0,0,0,0,0,0,0,0,0,0,0,116808,5,1,268,0,0,0,1,-51.0,0,0,2,3,8.0,60,1164.0,6869.0,93.3333333333333
757,821,0,0,1,0,0,0,0,0,0,0,0,0,0,117071,1,0,240,1,0,0,0,-25.0,0,0,1,2,4.0,60,0.0,74.0,21.5813953488372
758,822,0,0,0,1,0,0,0,0,0,0,0,0,0,117197,4,1,268,0,0,0,1,-66.0,0,1,0,2,4.0,130,1.0,493.0,90.4444444444444
759,823,0,0,0,0,0,0,0,0,0,0,0,0,1,117232,2,1,241,1,1,0,1,-61.0,0,0,0,2,2.0,90,34.0,533.0,73.425
760,824,0,0,0,0,0,0,0,0,0,0,0,0,1,117232,5,1,268,0,0,0,1,-50.0,0,0,0,2,2.0,90,53.0,741.0,78.6666666666667
761,825,0,0,0,1,0,0,0,0,0,0,0,0,0,117281,3,1,241,1,1,0,1,-155.0,0,0,0,2,7.0,60,110.0,773.0,83.4583333333333
762,826,0,0,0,0,0,0,1,0,0,0,0,0,0,117435,3,1,240,1,0,0,0,-24.0,1,0,0,1,3.0,90,144.0,1063.0,31.9035087719298
763,827,0,0,0,0,0,0,1,0,0,0,0,0,0,117435,3,1,241,1,1,1,0,-23.0,1,0,0,1,3.0,60,0.0,0.0,0.0
764,828,0,1,0,0,0,0,0,0,0,0,0,0,0,117510,5,1,241,1,1,0,1,-26.0,0,0,0,2,2.0,90,190.0,2093.0,95.0
765,829,0,0,0,0,0,0,1,0,0,0,0,0,0,117544,1,0,262,0,1,0,1,-141.0,0,1,1,1,8.0,60,135.0,1544.0,68.0
766,830,0,0,0,0,0,0,0,0,0,1,0,0,0,117545,1,0,262,0,1,4,0,-4.0,0,1,0,1,1.0,120,0.0,442.0,27.3333333333333
767,831,0,0,0,1,0,0,0,0,0,0,0,0,0,117699,1,0,234,1,1,0,1,-236.0,0,1,0,2,4.0,120,9.0,322.0,121.279069767442
768,832,0,0,1,0,0,0,0,0,0,0,0,0,0,117818,0,0,269,0,1,0,1,-92.0,0,1,1,2,4.0,60,65.0,1064.0,57.0
769,833,0,0,0,0,0,1,0,0,0,0,0,0,0,117862,3,1,240,1,0,1,0,-66.0,0,0,0,2,1.0,60,0.0,0.0,0.0
770,834,0,0,0,0,0,0,0,0,1,0,0,0,0,117939,3,1,240,1,0,0,0,-92.0,0,1,1,1,9.0,60,39.0,450.0,33.5350877192982
771,836,0,1,0,0,0,0,0,0,0,0,0,0,0,118050,5,1,268,0,0,0,1,-129.0,0,0,0,1,6.0,90,131.0,456.0,43.3333333333333
772,837,0,0,0,0,0,0,0,1,0,0,0,0,0,118098,2,1,241,1,1,0,0,-26.0,0,0,0,3,6.0,30,0.0,198.0,44.45
773,838,0,0,0,0,0,0,0,0,0,0,0,1,0,118176,5,1,268,0,0,0,0,-107.0,0,0,0,1,0.0,60,0.0,0.0,0.0
774,839,0,0,1,0,0,0,0,0,0,0,0,0,0,118213,1,0,262,0,1,0,0,-29.0,0,1,1,3,2.0,60,0.0,17.0,43.3333333333333
775,842,0,0,0,0,0,0,0,0,1,0,0,0,0,118532,5,1,240,1,0,0,1,-29.0,0,0,0,1,7.0,60,223.0,1865.0,86.0
776,843,1,0,0,0,0,0,0,0,0,0,0,0,0,118578,3,1,241,1,1,1,0,-164.0,1,1,0,2,6.0,100,0.0,0.0,0.0
777,844,1,0,0,0,0,0,0,0,0,0,0,0,0,118578,3,1,262,0,1,2,0,-30.0,1,1,0,2,6.0,60,12.0,674.0,48.5
778,845,0,1,0,0,0,0,0,0,0,0,0,0,0,118668,5,1,240,1,0,0,1,-28.0,0,0,1,3,4.0,60,57.0,1179.0,72.5
779,846,0,0,0,0,0,0,0,0,0,1,0,0,0,118877,1,0,262,0,1,3,0,-35.0,0,1,0,1,7.0,60,0.0,0.0,0.0
780,847,0,0,0,0,0,0,0,0,0,0,1,0,0,118887,3,1,261,0,0,0,0,-96.0,0,1,0,1,2.0,120,0.0,0.0,0.0
781,848,0,0,0,0,0,0,0,1,0,0,0,0,0,118983,0,0,268,0,0,0,1,-99.0,0,0,0,3,3.0,120,8.0,195.0,65.8
782,849,0,0,0,0,1,0,0,0,0,0,0,0,0,119310,2,1,269,0,1,0,0,-30.0,0,0,0,1,2.0,150,1.0,118.0,1.65
783,850,0,0,0,0,1,0,0,0,0,0,0,0,0,119310,5,1,269,0,1,0,1,-57.0,0,0,0,1,2.0,150,2.0,1247.0,85.5
784,851,0,0,0,0,0,0,0,0,0,0,0,1,0,119353,2,1,241,1,1,0,0,-115.0,0,0,1,2,3.0,90,0.0,0.0,0.0
785,852,0,0,0,0,0,0,0,0,0,0,0,1,0,119353,5,1,240,1,0,0,1,-54.0,0,0,1,2,3.0,60,34.0,2058.0,80.0
786,853,0,0,0,0,0,1,0,0,0,0,0,0,0,119437,1,0,262,0,1,2,0,-45.0,0,1,0,1,0.0,60,0.0,0.0,0.0
787,854,0,0,0,0,0,0,0,1,0,0,0,0,0,119444,1,0,262,0,1,0,0,-28.0,0,1,0,1,2.0,120,11.0,72.0,0.0
788,856,0,0,0,0,0,0,0,1,0,0,0,0,0,119471,1,0,234,1,1,1,0,-66.0,0,1,1,1,0.0,120,0.0,374.0,53.5813953488372
789,857,0,1,0,0,0,0,0,0,0,0,0,0,0,119729,2,1,241,1,1,0,0,-24.0,0,0,1,3,9.0,30,38.0,535.0,0.5
790,858,0,0,0,0,0,0,1,0,0,0,0,0,0,119865,5,1,269,0,1,0,1,-37.0,0,0,0,2,3.0,60,58.0,1323.0,129.0
791,859,0,0,0,0,0,1,0,0,0,0,0,0,0,119898,1,0,268,0,0,2,1,-195.0,0,1,0,1,3.0,60,0.0,103.0,72.1612903225806
792,860,0,0,0,0,0,0,1,0,0,0,0,0,0,119902,0,0,269,0,1,0,0,-31.0,0,1,1,2,6.0,60,271.0,1699.0,66.2
793,861,0,0,0,0,0,0,0,1,0,0,0,0,0,120236,2,1,269,0,1,0,0,-3.0,0,0,0,2,3.0,100,0.0,944.0,57.95
794,863,0,0,1,0,0,0,0,0,0,0,0,0,0,120994,1,0,240,1,0,0,0,-19.0,1,1,1,1,3.0,70,0.0,661.0,12.7906976744186
795,864,1,0,0,0,0,0,0,0,0,0,0,0,0,282585,4,1,268,0,0,0,0,-102.0,0,0,0,1,1.0,90,0.0,0.0,0.0
796,865,0,1,0,0,0,0,0,0,0,0,0,0,0,120999,3,1,261,0,0,1,1,-60.0,0,0,0,1,8.0,60,10.0,151.0,72.375
797,866,0,0,0,0,0,0,0,0,0,1,0,0,0,121000,3,1,240,1,0,0,0,-51.0,1,1,0,1,4.0,270,73.0,269.0,6.44736842105263
798,868,0,0,1,0,0,0,0,0,0,0,0,0,0,121163,4,1,269,0,1,0,0,-22.0,0,0,0,1,1.0,30,0.0,447.0,20.0
799,870,0,0,0,0,0,0,1,0,0,0,0,0,0,121349,0,0,269,0,1,1,1,-28.0,0,1,1,2,4.0,60,0.0,1318.0,75.8
800,871,0,0,0,0,1,0,0,0,0,0,0,0,0,121390,3,1,240,1,0,0,0,-23.0,0,0,1,1,1.0,60,0.0,371.0,27.2719298245614
801,872,0,1,0,0,0,0,0,0,0,0,0,0,0,121574,4,1,241,1,1,0,0,-96.0,0,1,0,2,1.0,30,0.0,0.0,0.0
802,874,0,0,1,0,0,0,0,0,0,0,0,0,0,122392,2,1,241,1,1,0,1,-17.0,0,0,1,2,1.0,60,55.0,375.0,14.1
803,876,0,0,0,0,0,0,0,0,0,1,0,0,0,122524,1,0,240,1,0,2,0,-68.0,0,1,0,1,2.0,120,0.0,0.0,0.0
804,878,0,0,0,0,0,0,0,0,0,0,1,0,0,122739,3,1,261,0,0,0,0,-34.0,0,0,0,2,3.0,60,36.0,366.0,37.3333333333333
805,881,0,0,0,1,0,0,0,0,0,0,0,0,0,123044,0,0,268,0,0,0,1,-82.0,0,0,1,2,4.0,60,3.0,1518.0,72.6
806,882,0,1,0,0,0,0,0,0,0,0,0,0,0,123053,3,1,262,0,1,1,0,-44.0,0,0,0,1,6.0,120,66.0,241.0,88.1
807,883,0,0,0,0,0,1,0,0,0,0,0,0,0,123087,1,0,262,0,1,0,1,-162.0,0,1,0,2,0.0,120,40.0,146.0,72.0
808,884,0,0,0,0,0,0,0,0,0,1,0,0,0,123183,3,1,262,0,1,0,1,-123.0,0,0,1,3,5.0,60,322.0,1488.0,76.0
809,885,0,0,0,0,1,0,0,0,0,0,0,0,0,123270,1,0,234,1,1,0,0,-123.0,0,1,1,1,5.0,60,19.0,126.0,64.7906976744186
810,886,0,0,0,0,0,0,0,1,0,0,0,0,0,123379,1,0,240,1,0,1,0,-131.0,0,1,0,2,7.0,180,0.0,0.0,0.0
811,887,1,0,0,0,0,0,0,0,0,0,0,0,0,123462,1,0,234,1,1,1,1,-71.0,0,0,0,3,8.0,120,68.0,671.0,102.0
812,888,0,1,0,0,0,0,0,0,0,0,0,0,0,123497,3,1,261,0,0,1,0,-72.0,0,0,0,2,7.0,60,94.0,403.0,28.125
813,889,1,0,0,0,0,0,0,0,0,0,0,0,0,123598,2,1,241,1,1,0,0,-144.0,1,0,0,2,5.0,90,33.0,401.0,17.4
814,890,1,0,0,0,0,0,0,0,0,0,0,0,0,123598,2,1,269,0,1,1,1,-28.0,1,0,0,2,5.0,60,18.0,396.0,21.95
815,891,1,0,0,0,0,0,0,0,0,0,0,0,0,123598,3,1,261,0,0,0,1,-32.0,1,0,0,2,5.0,90,0.0,333.0,66.7916666666667
816,892,0,0,0,0,0,0,0,0,0,0,0,1,0,123716,1,0,268,0,0,0,1,-39.0,0,0,0,1,1.0,90,39.0,589.0,75.5483870967742
817,893,0,1,0,0,0,0,0,0,0,0,0,0,0,123860,1,0,240,1,0,0,1,-29.0,1,1,1,2,7.0,60,82.0,608.0,74.3255813953488
818,894,0,0,0,0,1,0,0,0,0,0,0,0,0,123957,3,1,261,0,0,0,0,-39.0,0,1,0,1,7.0,120,61.0,548.0,41.9166666666667
819,895,0,0,0,0,1,0,0,0,0,0,0,0,0,123957,3,1,262,0,1,1,0,-39.0,0,1,0,1,7.0,60,0.0,0.0,0.0
820,896,1,0,0,0,0,0,0,0,0,0,0,0,0,124006,3,1,261,0,0,1,1,-51.0,1,1,0,2,3.0,70,76.0,511.0,74.4583333333333
821,897,0,0,0,0,0,0,0,0,1,0,0,0,0,124064,0,0,269,0,1,0,1,-44.0,0,1,0,2,6.0,120,72.0,847.0,86.4
822,898,1,0,0,0,0,0,0,0,0,0,0,0,0,124124,2,1,241,1,1,0,0,-148.0,0,1,0,1,2.0,60,0.0,0.0,0.0
823,899,0,0,1,0,0,0,0,0,0,0,0,0,0,124134,3,1,241,1,1,1,0,-59.0,1,1,0,3,2.0,60,231.0,669.0,96.3333333333333
824,900,0,1,0,0,0,0,0,0,0,0,0,0,0,124193,2,1,241,1,1,0,1,-29.0,0,0,1,3,4.0,30,164.0,406.0,96.2
825,901,0,0,0,0,1,0,0,0,0,0,0,0,0,124210,3,1,262,0,1,0,0,-89.0,0,1,0,2,0.0,120,0.0,0.0,0.0
826,902,0,0,0,0,0,0,0,0,0,0,0,1,0,124304,4,1,269,0,1,0,1,-60.0,0,0,0,2,1.0,60,55.0,805.0,90.5
827,903,0,0,0,0,0,0,0,0,0,1,0,0,0,124379,5,1,268,0,0,1,0,-22.0,0,1,0,2,4.0,90,0.0,0.0,0.0
828,904,1,0,0,0,0,0,0,0,0,0,0,0,0,124387,3,1,261,0,0,0,0,-58.0,0,0,1,4,8.0,60,0.0,0.0,0.0
829,905,0,0,1,0,0,0,0,0,0,0,0,0,0,124711,2,1,269,0,1,0,0,-155.0,0,0,2,1,1.0,60,53.0,143.0,2.2
830,906,0,0,1,0,0,0,0,0,0,0,0,0,0,124711,4,1,269,0,1,0,0,-155.0,0,0,2,1,1.0,60,0.0,0.0,0.0
831,907,0,0,0,0,1,0,0,0,0,0,0,0,0,124728,3,1,240,1,0,0,0,-153.0,1,1,1,2,1.0,150,0.0,0.0,0.0
832,908,0,0,0,0,1,0,0,0,0,0,0,0,0,124728,3,1,262,0,1,1,0,-153.0,1,1,1,2,1.0,60,336.0,1439.0,23.0
833,909,0,0,0,0,1,0,0,0,0,0,0,0,0,124847,3,1,241,1,1,0,0,-116.0,1,1,1,1,3.0,210,0.0,0.0,0.0
834,910,0,0,0,0,0,0,0,0,0,0,1,0,0,124909,1,0,268,0,0,0,1,-117.0,0,0,1,1,4.0,60,59.0,836.0,66.9677419354839
835,912,0,0,0,1,0,0,0,0,0,0,0,0,0,125018,0,0,269,0,1,0,1,-36.0,0,0,1,3,7.0,60,81.0,1558.0,66.6
836,913,0,0,0,0,0,0,0,1,0,0,0,0,0,125055,1,0,234,1,1,0,1,-57.0,1,1,0,2,0.0,60,17.0,666.0,78.1860465116279
837,914,0,0,1,0,0,0,0,0,0,0,0,0,0,125063,5,1,269,0,1,0,0,-136.0,0,0,1,1,6.0,60,20.0,1504.0,77.5
838,916,1,0,0,0,0,0,0,0,0,0,0,0,0,125535,1,0,262,0,1,2,1,-45.0,0,1,1,2,3.0,120,14.0,99.0,45.0
839,917,0,1,0,0,0,0,0,0,0,0,0,0,0,125619,4,1,268,0,0,0,0,-123.0,1,0,0,1,3.0,60,0.0,0.0,0.0
840,918,0,1,0,0,0,0,0,0,0,0,0,0,0,125677,3,1,240,1,0,3,0,-276.0,0,0,1,2,8.0,150,0.0,0.0,0.0
841,919,0,0,1,0,0,0,0,0,0,0,0,0,0,125777,2,1,269,0,1,0,0,-29.0,0,0,1,3,3.0,30,29.0,409.0,26.5
842,920,0,0,0,0,0,0,1,0,0,0,0,0,0,125830,3,1,262,0,1,0,0,-9.0,1,1,1,3,4.0,120,631.0,1106.0,64.6
843,921,0,0,0,0,0,0,0,0,1,0,0,0,0,125874,1,0,268,0,0,0,0,-134.0,1,1,1,1,4.0,60,0.0,0.0,0.0
844,922,0,0,0,0,0,0,0,0,1,0,0,0,0,125874,1,0,262,0,1,1,0,-95.0,1,1,1,1,4.0,60,0.0,0.0,0.0
845,923,0,0,0,0,1,0,0,0,0,0,0,0,0,125996,5,1,240,1,0,0,1,-45.0,0,0,0,2,5.0,60,152.0,1506.0,75.0
846,924,0,0,0,0,0,1,0,0,0,0,0,0,0,126074,5,1,268,0,0,0,0,-136.0,0,0,1,1,0.0,120,42.0,167.0,0.0
